"bundesland","Datum_str","Mean(t2m_celsius)"
"Wien","1974-01-01",1.832584448924753
"Wien","1974-02-01",4.298040372023831
"Wien","1974-03-01",7.732421155914006
"Wien","1974-04-01",9.785850555555573
"Wien","1974-05-01",13.753306155913993
"Wien","1974-06-01",15.974717027777821
"Wien","1974-07-01",18.51815860215054
"Wien","1974-08-01",20.99050108870968
"Wien","1974-09-01",15.256856486111142
"Wien","1974-10-01",6.834231155913996
"Wien","1974-11-01",4.3215596527777995
"Wien","1974-12-01",4.605766680107547
"Wien","1975-01-01",2.9402712903226043
"Wien","1975-02-01",0.4274579166666898
"Wien","1975-03-01",5.655116115591423
"Wien","1975-04-01",8.988039458333368
"Wien","1975-05-01",15.580304986559165
"Wien","1975-06-01",16.80441997222222
"Wien","1975-07-01",19.609449502688175
"Wien","1975-08-01",19.494749448924775
"Wien","1975-09-01",18.12326223611115
"Wien","1975-10-01",9.520570685483897
"Wien","1975-11-01",3.153343555555582
"Wien","1975-12-01",0.3989371505376567
"Wien","1976-01-01",1.840194811827985
"Wien","1976-02-01",-0.008868002873541376
"Wien","1976-03-01",2.4091689650537873
"Wien","1976-04-01",9.940251361111137
"Wien","1976-05-01",15.18880689516131
"Wien","1976-06-01",19.169432375
"Wien","1976-07-01",21.272118575268877
"Wien","1976-08-01",17.05059654569892
"Wien","1976-09-01",13.656825638888902
"Wien","1976-10-01",10.50013501344089
"Wien","1976-11-01",5.974771430555587
"Wien","1976-12-01",0.36109805107529214
"Wien","1977-01-01",-0.665498293010731
"Wien","1977-02-01",3.1331226339285956
"Wien","1977-03-01",7.7694082258064805
"Wien","1977-04-01",8.258314291666686
"Wien","1977-05-01",14.512751317204334
"Wien","1977-06-01",18.851586458333355
"Wien","1977-07-01",19.594937526881758
"Wien","1977-08-01",18.109390793010775
"Wien","1977-09-01",13.806121041666685
"Wien","1977-10-01",10.362049663978528
"Wien","1977-11-01",5.8540257361111365
"Wien","1977-12-01",0.4090238306451836
"Wien","1978-01-01",0.7376123924731406
"Wien","1978-02-01",-1.2437974702380725
"Wien","1978-03-01",6.159836169354859
"Wien","1978-04-01",8.191188541666685
"Wien","1978-05-01",12.797410873655942
"Wien","1978-06-01",16.825711416666696
"Wien","1978-07-01",18.01353958333335
"Wien","1978-08-01",18.163341451612943
"Wien","1978-09-01",15.119746083333352
"Wien","1978-10-01",10.161024677419377
"Wien","1978-11-01",1.5569691527777996
"Wien","1978-12-01",0.787370591397872
"Wien","1979-01-01",-3.994794126344059
"Wien","1979-02-01",0.7549526339285938
"Wien","1979-03-01",6.084006075268834
"Wien","1979-04-01",8.165290361111133
"Wien","1979-05-01",14.932226250000012
"Wien","1979-06-01",19.522543041666687
"Wien","1979-07-01",17.24607192204303
"Wien","1979-08-01",17.921918911290355
"Wien","1979-09-01",15.101268041666676
"Wien","1979-10-01",8.048104986559167
"Wien","1979-11-01",4.688455680555582
"Wien","1979-12-01",4.422357607526897
"Wien","1980-01-01",-3.988953696236533
"Wien","1980-02-01",1.8223109339080712
"Wien","1980-03-01",4.002188440860238
"Wien","1980-04-01",7.088623263888914
"Wien","1980-05-01",11.8607015994624
"Wien","1980-06-01",17.336211097222236
"Wien","1980-07-01",18.052117069892503
"Wien","1980-08-01",19.215436922043022
"Wien","1980-09-01",14.640872583333357
"Wien","1980-10-01",9.246461989247331
"Wien","1980-11-01",2.658317777777799
"Wien","1980-12-01",0.42920770161292776
"Wien","1981-01-01",-1.1916423118279351
"Wien","1981-02-01",1.3338427083333555
"Wien","1981-03-01",8.28361448924734
"Wien","1981-04-01",9.466106847222239
"Wien","1981-05-01",15.549716061827981
"Wien","1981-06-01",19.44470983333338
"Wien","1981-07-01",19.539981854838715
"Wien","1981-08-01",20.09377108870972
"Wien","1981-09-01",15.86191405555557
"Wien","1981-10-01",10.479390094086051
"Wien","1981-11-01",5.270204875000019
"Wien","1981-12-01",-1.1511792204300872
"Wien","1982-01-01",-4.749901290322557
"Wien","1982-02-01",-1.282887559523787
"Wien","1982-03-01",5.67769674731185
"Wien","1982-04-01",8.00911516666668
"Wien","1982-05-01",15.114574744623676
"Wien","1982-06-01",19.01646868055561
"Wien","1982-07-01",20.81742572580649
"Wien","1982-08-01",20.229188037634458
"Wien","1982-09-01",18.539314847222247
"Wien","1982-10-01",10.792012352150566
"Wien","1982-11-01",5.141371763888913
"Wien","1982-12-01",2.195609005376369
"Wien","1983-01-01",4.395643978494646
"Wien","1983-02-01",-1.77509944940474
"Wien","1983-03-01",6.410401290322608
"Wien","1983-04-01",11.567274763888914
"Wien","1983-05-01",15.739737029569914
"Wien","1983-06-01",18.280634680555586
"Wien","1983-07-01",22.877666411290324
"Wien","1983-08-01",20.81388740591399
"Wien","1983-09-01",16.081962083333373
"Wien","1983-10-01",10.371736559139794
"Wien","1983-11-01",2.048495347222244
"Wien","1983-12-01",0.10124901881722934
"Wien","1984-01-01",0.7276187634408842
"Wien","1984-02-01",0.3323913936781839
"Wien","1984-03-01",3.6377430510752884
"Wien","1984-04-01",8.635129833333352
"Wien","1984-05-01",13.709704744623679
"Wien","1984-06-01",17.193692416666703
"Wien","1984-07-01",18.53828477150539
"Wien","1984-08-01",19.049085591397876
"Wien","1984-09-01",14.857415402777784
"Wien","1984-10-01",11.102424139784972
"Wien","1984-11-01",5.0604275138889125
"Wien","1984-12-01",-0.1800913978494398
"Wien","1985-01-01",-7.231425295698901
"Wien","1985-02-01",-2.62225769345236
"Wien","1985-03-01",3.392849905914002
"Wien","1985-04-01",10.057570111111126
"Wien","1985-05-01",15.904877069892475
"Wien","1985-06-01",16.149496319444488
"Wien","1985-07-01",20.816051733870975
"Wien","1985-08-01",19.50780543010756
"Wien","1985-09-01",16.010678819444465
"Wien","1985-10-01",9.455241303763453
"Wien","1985-11-01",1.5486332777777985
"Wien","1985-12-01",2.7477020967742125
"Wien","1986-01-01",0.10100034946238767
"Wien","1986-02-01",-5.816443288690459
"Wien","1986-03-01",3.107738427419376
"Wien","1986-04-01",11.355154888888903
"Wien","1986-05-01",17.459495510752717
"Wien","1986-06-01",17.89884837500001
"Wien","1986-07-01",19.27316806451614
"Wien","1986-08-01",20.205702661290335
"Wien","1986-09-01",14.76596375000001
"Wien","1986-10-01",10.456398682795736
"Wien","1986-11-01",4.848329736111134
"Wien","1986-12-01",0.08333471774195915
"Wien","1987-01-01",-5.184424368279549
"Wien","1987-02-01",-0.1168298511904551
"Wien","1987-03-01",-1.1907467741935234
"Wien","1987-04-01",10.27347147222225
"Wien","1987-05-01",12.82718579301078
"Wien","1987-06-01",17.463146722222223
"Wien","1987-07-01",20.657741088709667
"Wien","1987-08-01",17.880387849462412
"Wien","1987-09-01",17.904024541666693
"Wien","1987-10-01",11.062941155914004
"Wien","1987-11-01",5.033296347222241
"Wien","1987-12-01",2.062526384408625
"Wien","1988-01-01",1.9861842607527125
"Wien","1988-02-01",2.644780919540253
"Wien","1988-03-01",3.3365800537634622
"Wien","1988-04-01",9.725834763888898
"Wien","1988-05-01",15.862176935483893
"Wien","1988-06-01",17.499982375000027
"Wien","1988-07-01",20.83755361559144
"Wien","1988-08-01",20.14966686827956
"Wien","1988-09-01",15.226721736111125
"Wien","1988-10-01",10.067962473118298
"Wien","1988-11-01",1.077699875000023
"Wien","1988-12-01",2.768884220430132
"Wien","1989-01-01",0.5921405779570124
"Wien","1989-02-01",4.0508845238095414
"Wien","1989-03-01",8.076612930107549
"Wien","1989-04-01",10.66400529166668
"Wien","1989-05-01",14.592775497311854
"Wien","1989-06-01",16.41447194444447
"Wien","1989-07-01",20.70247391129035
"Wien","1989-08-01",19.70545008064515
"Wien","1989-09-01",15.618923152777807
"Wien","1989-10-01",10.928381706989272
"Wien","1989-11-01",2.6073461388889205
"Wien","1989-12-01",1.0025380107527093
"Wien","1990-01-01",-0.22013737903223757
"Wien","1990-02-01",5.009585014880977
"Wien","1990-03-01",8.7571737903226
"Wien","1990-04-01",8.939296666666692
"Wien","1990-05-01",16.034830107526897
"Wien","1990-06-01",17.59275894444444
"Wien","1990-07-01",19.306537056451635
"Wien","1990-08-01",20.96811673387096
"Wien","1990-09-01",13.325386166666691
"Wien","1990-10-01",10.193119032258089
"Wien","1990-11-01",5.540541027777801
"Wien","1990-12-01",-0.09513153225804093
"Wien","1991-01-01",0.11659697580647173
"Wien","1991-02-01",-3.3405845833333108
"Wien","1991-03-01",6.4881210887097
"Wien","1991-04-01",8.374028930555562
"Wien","1991-05-01",11.066424905914
"Wien","1991-06-01",16.901728250000023
"Wien","1991-07-01",21.026036250000008
"Wien","1991-08-01",19.610794099462417
"Wien","1991-09-01",16.56703136111111
"Wien","1991-10-01",8.808469112903264
"Wien","1991-11-01",4.209540152777791
"Wien","1991-12-01",-0.9454740188171853
"Wien","1992-01-01",1.6754886962365827
"Wien","1992-02-01",3.3391380028735878
"Wien","1992-03-01",5.476947809139811
"Wien","1992-04-01",9.659766638888915
"Wien","1992-05-01",15.337556075268857
"Wien","1992-06-01",18.70314833333335
"Wien","1992-07-01",21.484759005376354
"Wien","1992-08-01",24.391498870967744
"Wien","1992-09-01",15.950560097222258
"Wien","1992-10-01",8.554576572580672
"Wien","1992-11-01",4.916729319444458
"Wien","1992-12-01",-0.321627002688152
"Wien","1993-01-01",1.0812161290322801
"Wien","1993-02-01",-2.094759479166644
"Wien","1993-03-01",3.378407594086044
"Wien","1993-04-01",10.38738066666669
"Wien","1993-05-01",17.073207069892497
"Wien","1993-06-01",17.992348430555587
"Wien","1993-07-01",18.667349489247304
"Wien","1993-08-01",19.473167795698924
"Wien","1993-09-01",14.760270055555589
"Wien","1993-10-01",10.286336693548416
"Wien","1993-11-01",1.055190861111136
"Wien","1993-12-01",2.2393801612903457
"Wien","1994-01-01",3.644007553763463
"Wien","1994-02-01",0.9572761607143098
"Wien","1994-03-01",8.21653782258067
"Wien","1994-04-01",9.79527658333335
"Wien","1994-05-01",14.47282491935487
"Wien","1994-06-01",18.47124484722223
"Wien","1994-07-01",22.864442970430133
"Wien","1994-08-01",21.507109448924734
"Wien","1994-09-01",16.9355511666667
"Wien","1994-10-01",8.093523978494643
"Wien","1994-11-01",6.813118111111136
"Wien","1994-12-01",1.5800618279570149
"Wien","1995-01-01",0.0289515322580878
"Wien","1995-02-01",5.286053422619073
"Wien","1995-03-01",4.354195887096795
"Wien","1995-04-01",10.486653708333353
"Wien","1995-05-01",14.423199879032284
"Wien","1995-06-01",16.821495611111143
"Wien","1995-07-01",22.69234399193549
"Wien","1995-08-01",19.162333400537662
"Wien","1995-09-01",14.063889722222243
"Wien","1995-10-01",11.323907473118298
"Wien","1995-11-01",1.9845447083333567
"Wien","1995-12-01",-0.7300142741935249
"Wien","1996-01-01",-3.5342478494623477
"Wien","1996-02-01",-3.75431627873561
"Wien","1996-03-01",1.6779261559140006
"Wien","1996-04-01",9.439538597222253
"Wien","1996-05-01",15.070218911290327
"Wien","1996-06-01",18.216886152777786
"Wien","1996-07-01",17.889455443548435
"Wien","1996-08-01",18.418666223118294
"Wien","1996-09-01",11.966117833333351
"Wien","1996-10-01",10.674924153225827
"Wien","1996-11-01",6.5531722777778025
"Wien","1996-12-01",-3.184304206989223
"Wien","1997-01-01",-3.381806115591376
"Wien","1997-02-01",3.138581741071451
"Wien","1997-03-01",4.976449811827976
"Wien","1997-04-01",7.0244464444444645
"Wien","1997-05-01",15.239265362903259
"Wien","1997-06-01",18.077011583333345
"Wien","1997-07-01",18.399468776881754
"Wien","1997-08-01",19.697375470430124
"Wien","1997-09-01",15.370145166666688
"Wien","1997-10-01",7.724548924731203
"Wien","1997-11-01",4.834125652777797
"Wien","1997-12-01",1.9976225537634644
"Wien","1998-01-01",1.2797106586021723
"Wien","1998-02-01",4.8585291517857385
"Wien","1998-03-01",4.8251393817204535
"Wien","1998-04-01",11.223949500000028
"Wien","1998-05-01",15.282274946236578
"Wien","1998-06-01",18.987863111111132
"Wien","1998-07-01",19.954265537634424
"Wien","1998-08-01",20.16050495967738
"Wien","1998-09-01",14.381818486111134
"Wien","1998-10-01",10.502733682795721
"Wien","1998-11-01",2.2733530138889035
"Wien","1998-12-01",-0.9753344623655685
"Wien","1999-01-01",0.12010470430109835
"Wien","1999-02-01",0.6354688839285941
"Wien","1999-03-01",6.622702688172072
"Wien","1999-04-01",11.000141847222231
"Wien","1999-05-01",15.227213709677434
"Wien","1999-06-01",17.60923377777779
"Wien","1999-07-01",20.41947197580648
"Wien","1999-08-01",18.553961895161304
"Wien","1999-09-01",17.225163027777793
"Wien","1999-10-01",10.420218602150555
"Wien","1999-11-01",3.1251442083333574
"Wien","1999-12-01",0.7158263709677666
"Wien","2000-01-01",-1.6646029569892233
"Wien","2000-02-01",4.2108701724138164
"Wien","2000-03-01",5.79860205645164
"Wien","2000-04-01",13.139465361111132
"Wien","2000-05-01",16.878656599462403
"Wien","2000-06-01",19.879644069444485
"Wien","2000-07-01",18.292323844086038
"Wien","2000-08-01",21.047827943548402
"Wien","2000-09-01",14.924303013888922
"Wien","2000-10-01",12.67605568548389
"Wien","2000-11-01",7.157895958333355
"Wien","2000-12-01",1.7694665188172312
"Wien","2001-01-01",0.03887819892475347
"Wien","2001-02-01",2.592652693452406
"Wien","2001-03-01",6.651032271505394
"Wien","2001-04-01",9.109886166666689
"Wien","2001-05-01",16.75630678763444
"Wien","2001-06-01",16.811938944444485
"Wien","2001-07-01",20.396632741935512
"Wien","2001-08-01",21.19844044354841
"Wien","2001-09-01",13.281301527777803
"Wien","2001-10-01",12.889929408602173
"Wien","2001-11-01",3.496647486111133
"Wien","2001-12-01",-2.0562605241935263
"Wien","2002-01-01",1.0630759543010972
"Wien","2002-02-01",5.518495342261931
"Wien","2002-03-01",6.692408534946261
"Wien","2002-04-01",9.625662111111126
"Wien","2002-05-01",17.22598448924734
"Wien","2002-06-01",20.06858040277781
"Wien","2002-07-01",21.275888293010752
"Wien","2002-08-01",20.19418893817206
"Wien","2002-09-01",14.268967541666688
"Wien","2002-10-01",9.07145954301077
"Wien","2002-11-01",7.341275083333357
"Wien","2002-12-01",-0.893730672042986
"Wien","2003-01-01",-0.9297562096773923
"Wien","2003-02-01",-1.8713973809523565
"Wien","2003-03-01",5.861693104838727
"Wien","2003-04-01",9.468458458333359
"Wien","2003-05-01",17.435859354838737
"Wien","2003-06-01",21.81914216666669
"Wien","2003-07-01",21.170945900537628
"Wien","2003-08-01",23.08401290322583
"Wien","2003-09-01",15.230733736111132
"Wien","2003-10-01",7.407367419354864
"Wien","2003-11-01",6.484963541666689
"Wien","2003-12-01",0.797330685483892
"Wien","2004-01-01",-1.9370516935483628
"Wien","2004-02-01",2.9742519971264647
"Wien","2004-03-01",4.062167755376364
"Wien","2004-04-01",11.094819416666681
"Wien","2004-05-01",13.521536720430127
"Wien","2004-06-01",17.397042805555586
"Wien","2004-07-01",19.533245510752703
"Wien","2004-08-01",20.53495803763446
"Wien","2004-09-01",15.317709305555582
"Wien","2004-10-01",11.21966524193551
"Wien","2004-11-01",5.686631263888911
"Wien","2004-12-01",0.764557849462389
"Wien","2005-01-01",1.244283077957015
"Wien","2005-02-01",-1.7984592261904528
"Wien","2005-03-01",3.2089531586021742
"Wien","2005-04-01",10.717659291666687
"Wien","2005-05-01",15.267206397849485
"Wien","2005-06-01",18.4522106527778
"Wien","2005-07-01",20.062860080645173
"Wien","2005-08-01",18.244575793010767
"Wien","2005-09-01",16.214051097222246
"Wien","2005-10-01",10.589913750000019
"Wien","2005-11-01",3.8384814861111383
"Wien","2005-12-01",0.27275864247314224
"Wien","2006-01-01",-4.751142701612882
"Wien","2006-02-01",-1.0362094791666436
"Wien","2006-03-01",3.322209354838735
"Wien","2006-04-01",11.065626638888913
"Wien","2006-05-01",14.511779771505406
"Wien","2006-06-01",18.53108859722221
"Wien","2006-07-01",22.987312836021538
"Wien","2006-08-01",17.408337473118298
"Wien","2006-09-01",17.709048361111133
"Wien","2006-10-01",12.453568064516139
"Wien","2006-11-01",7.263984625000017
"Wien","2006-12-01",3.050024650537662
"Wien","2007-01-01",5.374297553763465
"Wien","2007-02-01",5.057093214285732
"Wien","2007-03-01",7.489751760752709
"Wien","2007-04-01",12.677794569444476
"Wien","2007-05-01",16.356385698924743
"Wien","2007-06-01",20.647335541666695
"Wien","2007-07-01",21.56701573924732
"Wien","2007-08-01",20.481208360215085
"Wien","2007-09-01",13.52810965277779
"Wien","2007-10-01",8.928270698924765
"Wien","2007-11-01",3.377623291666686
"Wien","2007-12-01",0.32372661290324717
"Wien","2008-01-01",3.020070282258088
"Wien","2008-02-01",3.890099669540251
"Wien","2008-03-01",5.950149879032284
"Wien","2008-04-01",10.485947361111135
"Wien","2008-05-01",15.713382755376351
"Wien","2008-06-01",19.59417976388893
"Wien","2008-07-01",20.085968037634423
"Wien","2008-08-01",19.72664576612904
"Wien","2008-09-01",14.451198791666677
"Wien","2008-10-01",10.622207634408632
"Wien","2008-11-01",6.768675875000023
"Wien","2008-12-01",2.1779575672043223
"Wien","2009-01-01",-1.9295761559139535
"Wien","2009-02-01",1.1038198214285944
"Wien","2009-03-01",5.576273723118301
"Wien","2009-04-01",13.887699819444471
"Wien","2009-05-01",15.74238018817207
"Wien","2009-06-01",17.447448833333368
"Wien","2009-07-01",20.720503534946236
"Wien","2009-08-01",20.55222052419362
"Wien","2009-09-01",17.06601018055557
"Wien","2009-10-01",9.723257392473153
"Wien","2009-11-01",6.380426583333353
"Wien","2009-12-01",1.0276047983871202
"Wien","2010-01-01",-2.782810470430084
"Wien","2010-02-01",0.67183842261907
"Wien","2010-03-01",5.715478561827984
"Wien","2010-04-01",10.444906305555579
"Wien","2010-05-01",14.30188587365593
"Wien","2010-06-01",18.589436638888895
"Wien","2010-07-01",22.098684422043032
"Wien","2010-08-01",19.262150389784956
"Wien","2010-09-01",14.100551166666687
"Wien","2010-10-01",7.683317513440885
"Wien","2010-11-01",7.058277166666689
"Wien","2010-12-01",-3.0682408736558893
"Wien","2011-01-01",0.37168461021507804
"Wien","2011-02-01",0.24762799107145175
"Wien","2011-03-01",5.871573333333353
"Wien","2011-04-01",12.762289958333357
"Wien","2011-05-01",15.390526209677422
"Wien","2011-06-01",19.317361194444487
"Wien","2011-07-01",19.25074869623656
"Wien","2011-08-01",20.76930169354839
"Wien","2011-09-01",17.746617611111148
"Wien","2011-10-01",9.804732809139816
"Wien","2011-11-01",3.15086255555557
"Wien","2011-12-01",3.145525134408624
"Wien","2012-01-01",2.196204865591425
"Wien","2012-02-01",-2.7353573563218156
"Wien","2012-03-01",7.994399919354859
"Wien","2012-04-01",10.643034194444473
"Wien","2012-05-01",16.32084100806453
"Wien","2012-06-01",19.546922986111134
"Wien","2012-07-01",21.133328185483894
"Wien","2012-08-01",21.246002096774216
"Wien","2012-09-01",16.435622819444454
"Wien","2012-10-01",10.001808010752711
"Wien","2012-11-01",6.584309097222244
"Wien","2012-12-01",0.39953422043013004
"Wien","2013-01-01",-0.07094227150535305
"Wien","2013-02-01",0.6686147172619272
"Wien","2013-03-01",2.7150527150537815
"Wien","2013-04-01",11.236700986111135
"Wien","2013-05-01",14.561212862903265
"Wien","2013-06-01",17.987230319444453
"Wien","2013-07-01",22.443884919354876
"Wien","2013-08-01",21.1541227822581
"Wien","2013-09-01",14.900139472222252
"Wien","2013-10-01",10.938422110215086
"Wien","2013-11-01",5.970464013888912
"Wien","2013-12-01",2.7724532930107744
"Wien","2014-01-01",1.8127218279570112
"Wien","2014-02-01",3.767795342261924
"Wien","2014-03-01",8.88022255376346
"Wien","2014-04-01",12.089237277777794
"Wien","2014-05-01",14.414077916666697
"Wien","2014-06-01",19.13099720833335
"Wien","2014-07-01",21.421178454301113
"Wien","2014-08-01",18.478312567204323
"Wien","2014-09-01",15.750015875000008
"Wien","2014-10-01",11.904452163978506
"Wien","2014-11-01",7.779695347222252
"Wien","2014-12-01",3.3935245161290535
"Wien","2015-01-01",2.710982970430134
"Wien","2015-02-01",2.1217882142857376
"Wien","2015-03-01",6.113048642473136
"Wien","2015-04-01",10.656886847222243
"Wien","2015-05-01",14.981298642473153
"Wien","2015-06-01",19.476466041666672
"Wien","2015-07-01",23.580341814516153
"Wien","2015-08-01",23.363935618279612
"Wien","2015-09-01",15.912326833333363
"Wien","2015-10-01",9.81064529569895
"Wien","2015-11-01",8.089067847222244
"Wien","2015-12-01",3.7288084408602367
"Wien","2016-01-01",0.41169987903228195
"Wien","2016-02-01",5.915883908045999
"Wien","2016-03-01",6.098200645161315
"Wien","2016-04-01",10.57543569444447
"Wien","2016-05-01",14.983506021505404
"Wien","2016-06-01",19.510329750000043
"Wien","2016-07-01",21.684361747311847
"Wien","2016-08-01",19.912489731182813
"Wien","2016-09-01",18.33119455555559
"Wien","2016-10-01",9.513711182795726
"Wien","2016-11-01",4.82668218055558
"Wien","2016-12-01",1.0284347311828184
"Wien","2017-01-01",-3.575542298387075
"Wien","2017-02-01",3.016938392857166
"Wien","2017-03-01",8.747280994623685
"Wien","2017-04-01",9.694401555555585
"Wien","2017-05-01",15.972994905913986
"Wien","2017-06-01",21.608406888888894
"Wien","2017-07-01",21.72588151881721
"Wien","2017-08-01",22.183975080645205
"Wien","2017-09-01",14.609502152777797
"Wien","2017-10-01",11.78419870967745
"Wien","2017-11-01",5.619975277777803
"Wien","2017-12-01",2.686137150537659
"Wien","2018-01-01",3.7040650134408843
"Wien","2018-02-01",-1.061064122023787
"Wien","2018-03-01",3.0864945026881956
"Wien","2018-04-01",15.268810208333353
"Wien","2018-05-01",18.130203118279592
"Wien","2018-06-01",20.250969041666714
"Wien","2018-07-01",21.85638412634411
"Wien","2018-08-01",23.354719422043026
"Wien","2018-09-01",17.15689334722226
"Wien","2018-10-01",13.269812043010775
"Wien","2018-11-01",6.301283041666685
"Wien","2018-12-01",2.686765698924756
"Wien","2019-01-01",0.5038910349462593
"Wien","2019-02-01",4.50394961309526
"Wien","2019-03-01",8.31899158602153
"Wien","2019-04-01",11.662856944444451
"Wien","2019-05-01",12.571218494623695
"Wien","2019-06-01",23.00507509722226
"Wien","2019-07-01",21.80842599462368
"Wien","2019-08-01",22.245605658602127
"Wien","2019-09-01",16.6542943888889
"Wien","2019-10-01",11.70010690860218
"Wien","2019-11-01",7.663285125000034
"Wien","2019-12-01",3.0978946370968
"Wien","2020-01-01",1.0028960887097005
"Wien","2020-02-01",6.229540215517262
"Wien","2020-03-01",6.743031599462389
"Wien","2020-04-01",12.126038875000022
"Wien","2020-05-01",13.93994583333335
"Wien","2020-06-01",18.368499083333383
"Wien","2020-07-01",20.59685974462369
"Wien","2020-08-01",21.57233857526884
"Wien","2020-09-01",16.876711736111115
"Wien","2020-10-01",10.849873225806462
"Wien","2020-11-01",5.454928916666687
"Wien","2020-12-01",2.8914367876344307
"Wien","2021-01-01",1.437099327957012
"Wien","2021-02-01",2.438723883928594
"Wien","2021-03-01",5.153656962365612
"Wien","2021-04-01",8.25231584722224
"Wien","2021-05-01",13.189544247311852
"Wien","2021-06-01",21.640116763888933
"Wien","2021-07-01",22.12799865591401
"Wien","2021-08-01",18.953127338709717
"Wien","2021-09-01",16.754614208333365
"Wien","2021-10-01",10.34636723118282
"Wien","2021-11-01",5.290516361111136
"Wien","2021-12-01",2.7276969086021716
"Wien","2022-01-01",2.7613843145161527
"Wien","2022-02-01",5.42230833333336
"Wien","2022-03-01",5.51802169354841
"Wien","2022-04-01",9.266013277777814
"Wien","2022-05-01",17.2041577688172
"Wien","2022-06-01",21.256498194444482
"Wien","2022-07-01",22.050605134408624
"Wien","2022-08-01",21.936047916666713
"Wien","2022-09-01",14.836011055555591
"Wien","2022-10-01",12.745782325268832
"Wien","2022-11-01",6.398932361111127
"Wien","2022-12-01",2.0306070295699152
"Wien","2023-01-01",3.5782453091398145
"Wien","2023-02-01",4.034675684523833
"Wien","2023-03-01",7.536342096774221
"Wien","2023-04-01",8.589081652777802
"Wien","2023-05-01",14.378296854838716
"Wien","2023-06-01",19.230964180555574
"Wien","2023-07-01",23.06181939516132
"Wien","2023-08-01",21.354618521505405
"Wien","2023-09-01",19.860598027777815
"Wien","2023-10-01",14.246858024193559
"Wien","2023-11-01",6.5975387916666834
"Wien","2023-12-01",3.7085463440860456
"Wien","2024-01-01",1.723399314516151
"Wien","2024-02-01",8.607279152298863
"Wien","2024-03-01",9.43990619623659
"Wien","2024-04-01",12.67722650000002
"Wien","2024-05-01",16.469344784946248
"Wien","2024-06-01",20.58791031944448
"Wien","2024-07-01",23.789054018817186
"Wien","2024-08-01",24.105290524193567
"Wien","2024-09-01",17.17303181944447
"Wien","2024-10-01",11.841061814516141
"Wien","2024-11-01",4.531136569444461
"Wien","2024-12-01",2.5851889247312063
"Salzburg","1974-01-01",-2.4834009946236333
"Salzburg","1974-02-01",-2.1195051934523588
"Salzburg","1974-03-01",0.34569065860217085
"Salzburg","1974-04-01",1.2339973194444667
"Salzburg","1974-05-01",4.16310293010755
"Salzburg","1974-06-01",8.476587805555573
"Salzburg","1974-07-01",11.769427956989281
"Salzburg","1974-08-01",13.811386465053795
"Salzburg","1974-09-01",9.673461055555578
"Salzburg","1974-10-01",-1.32792888440858
"Salzburg","1974-11-01",-2.0999454166666434
"Salzburg","1974-12-01",-3.335701586021485
"Salzburg","1975-01-01",-3.167944798387073
"Salzburg","1975-02-01",-3.9773675297618842
"Salzburg","1975-03-01",-0.9118849999999784
"Salzburg","1975-04-01",1.2654157222222449
"Salzburg","1975-05-01",4.906255577957013
"Salzburg","1975-06-01",8.5117381666667
"Salzburg","1975-07-01",12.493309395161319
"Salzburg","1975-08-01",12.855373938172054
"Salzburg","1975-09-01",12.415994472222241
"Salzburg","1975-10-01",4.061836102150559
"Salzburg","1975-11-01",-2.22241544444442
"Salzburg","1975-12-01",-6.025087311827931
"Salzburg","1976-01-01",-5.168048252688153
"Salzburg","1976-02-01",-2.920836853448254
"Salzburg","1976-03-01",-3.096197473118258
"Salzburg","1976-04-01",1.1834089861111339
"Salzburg","1976-05-01",5.753789126344107
"Salzburg","1976-06-01",11.486468388888905
"Salzburg","1976-07-01",13.795056155914008
"Salzburg","1976-08-01",10.010961774193573
"Salzburg","1976-09-01",7.666978902777798
"Salzburg","1976-10-01",7.382227043010789
"Salzburg","1976-11-01",-0.528370861111087
"Salzburg","1976-12-01",-7.736450470430082
"Salzburg","1977-01-01",-5.10639513440858
"Salzburg","1977-02-01",-1.9839084077380726
"Salzburg","1977-03-01",1.0094807392473348
"Salzburg","1977-04-01",0.6497841944444668
"Salzburg","1977-05-01",4.377779422043036
"Salzburg","1977-06-01",8.893321666666681
"Salzburg","1977-07-01",12.098317970430143
"Salzburg","1977-08-01",11.701556545698935
"Salzburg","1977-09-01",7.249584930555572
"Salzburg","1977-10-01",5.8884036559140025
"Salzburg","1977-11-01",-2.1851444305555296
"Salzburg","1977-12-01",-5.035956586021484
"Salzburg","1978-01-01",-6.322552876344068
"Salzburg","1978-02-01",-5.142227886904741
"Salzburg","1978-03-01",-0.8126343413978275
"Salzburg","1978-04-01",1.0833581805555774
"Salzburg","1978-05-01",3.471140443548409
"Salzburg","1978-06-01",7.094746736111135
"Salzburg","1978-07-01",10.018060860215087
"Salzburg","1978-08-01",10.497227473118308
"Salzburg","1978-09-01",7.326391847222242
"Salzburg","1978-10-01",3.7785013575269013
"Salzburg","1978-11-01",-1.3256182499999785
"Salzburg","1978-12-01",-6.164933091397828
"Salzburg","1979-01-01",-9.75460059139781
"Salzburg","1979-02-01",-2.991381815476162
"Salzburg","1979-03-01",-0.16057581989245023
"Salzburg","1979-04-01",0.38611854166668863
"Salzburg","1979-05-01",4.685729435483897
"Salzburg","1979-06-01",11.257276180555586
"Salzburg","1979-07-01",10.912999583333352
"Salzburg","1979-08-01",11.377722768817225
"Salzburg","1979-09-01",9.243531138888914
