"Datum","Bundesland","Mean(temp_max_month)","Mean(temp_min_month)","Mean(snow_height_final)","zamg_temp","Mean(sun_hours_final)","Mean(rr_final)","era5_temp","Temp_final","Sum(SA_Nächtigungen)","Month","Year","Sesson","Month (#1)","Year (#1)","month_sin","month_cos"
"1981-12-01","Steiermark",2.1516129032258062,-4.258064516129033,,-1.053763440860215,57.34999999999998,33.46666666666667,-2.6218994220429863,-1.053763440860215,548277,12,1981,"Winter_Haupt",12,1981,-0.00000000000000024492935982947064,1
"1981-12-01","Tirol",1.0741935483870968,-5.334408602150538,,-2.143010752688172,24.699999999999996,79.4,-7.8736973118279305,-2.143010752688172,2828275,12,1981,"Winter_Haupt",12,1981,-0.00000000000000024492935982947064,1
"1981-12-01","Vorarlberg",3.8193548387096774,-1.9209677419354836,,0.6287634408602151,29.4,237.25,-3.3050941935483613,0.6287634408602151,674839,12,1981,"Winter_Haupt",12,1981,-0.00000000000000024492935982947064,1
"1981-12-01","Wien",2.293548387096774,-3.1731182795698922,,-0.4335573476702511,41.60000000000001,58.91111111111111,-1.1511792204300872,-0.4335573476702511,218323,12,1981,"Winter_Haupt",12,1981,-0.00000000000000024492935982947064,1
"1982-01-01","Burgenland",-0.5096774193548387,-6.167741935483872,,-3.34516129032258,30.499999999999996,56.199999999999996,-3.9623869489247103,-3.34516129032258,30474,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Kärnten",0.5172043010752689,-6.639784946236559,,-3.65672043010753,114.75000000000001,15.833333333333334,-5.508521989247293,-3.65672043010753,519992,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Niederösterreich",-1.4236559139784948,-8.484946236559141,,-5.0232526881720405,30.3,82.93333333333332,-5.01406922043008,-5.0232526881720405,296123,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Oberösterreich",-1.5376344086021505,-6.92043010752688,,-4.235483870967741,20.5,94.42222222222225,-3.70954943548385,-4.235483870967741,322601,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Salzburg",-3.082795698924731,-8.412903225806451,,-5.755913978494623,85.76666666666668,132.76666666666665,-5.795232123655885,-5.755913978494623,2573969,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Steiermark",-0.2580645161290323,-6.412903225806452,,-3.346236559139785,54.69999999999999,30.03333333333334,-5.600471263440838,-3.346236559139785,712847,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Tirol",1.0978494623655912,-6.062365591397849,,-2.490322580645162,58.24999999999999,94.43333333333332,-6.240861129032236,-2.490322580645162,4494385,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Vorarlberg",1.8903225806451611,-3.02258064516129,,-1.085819892473117,31.400000000000006,207.14999999999998,-2.969307392473095,-1.085819892473117,977203,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-01-01","Wien",-0.779569892473118,-5.8032258064516125,,-3.3778225806451636,40,57.4888888888889,-4.749901290322557,-3.3778225806451636,170172,1,1982,"Winter_Haupt",1,1982,0.49999999999999994,0.8660254037844387
"1982-02-01","Burgenland",2.3607142857142858,-3.432142857142857,,-0.5392857142857144,81.6,-1.1999999999999993,-1.3062438839285484,-0.5392857142857144,34658,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Kärnten",1.2809523809523808,-7.207142857142857,,-3.0707837301587304,148.54999999999995,-1.8333333333333344,-4.481641190476165,-3.0707837301587304,466675,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Niederösterreich",1.5261904761904763,-6.082142857142857,,-2.2874999999999996,74.70000000000002,-5.1,-1.9199460416666412,-2.2874999999999996,309407,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Oberösterreich",1.3642857142857143,-4.828571428571428,,-1.739285714285714,90.5,-0.15555555555555745,-1.2216616666666458,-1.739285714285714,350776,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Salzburg",-3.166666666666667,-10.10357142857143,,-6.639285714285714,161.33333333333337,12.1,-5.3318010267856915,-6.639285714285714,2776280,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Steiermark",2.5857142857142863,-5.26547619047619,,-1.3428571428571427,106.39999999999999,-8.633333333333335,-3.1650031994047443,-1.3428571428571427,845121,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Tirol",3.923809523809525,-5.709523809523809,,-0.8976190476190475,161.95000000000002,-5.2333333333333325,-6.841849687499976,-0.8976190476190475,5075613,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Vorarlberg",3.182142857142857,-2.6803571428571424,,-0.11636904761904762,99.29999999999998,4.499999999999998,-3.187081547619026,-0.11636904761904762,1035704,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-02-01","Wien",1.4619047619047618,-3.786904761904762,,-1.2138888888888886,72.4,3.2777777777777786,-1.282887559523787,-1.2138888888888886,168928,2,1982,"Winter_Haupt",2,1982,0.8660254037844386,0.5000000000000001
"1982-03-01","Burgenland",11.174193548387096,1.8935483870967746,,6.551612903225807,157.3,5.199999999999997,5.6302944220430415,6.551612903225807,49223,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-03-01","Kärnten",5.03225806451613,-2.809677419354839,,1.6889778732246636,125.2375,35.866666666666674,0.9221022580645395,1.6889778732246636,340788,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
