time,bnds,lat,lon,time_bnds,lat_bnds,lon_bnds,tasmin,height
2016-01-16 12:00:00,0,46.6665512870549,9.84375,2016-01-01,46.3156754915261,9.4921875,265.10815,2.0
2016-01-16 12:00:00,0,46.6665512870549,10.546875,2016-01-01,46.3156754915261,10.1953125,264.28638,2.0
2016-01-16 12:00:00,0,46.6665512870549,11.25,2016-01-01,46.3156754915261,10.8984375,265.36102,2.0
2016-01-16 12:00:00,0,46.6665512870549,11.953125,2016-01-01,46.3156754915261,11.6015625,266.42792,2.0
2016-01-16 12:00:00,0,46.6665512870549,12.65625,2016-01-01,46.3156754915261,12.3046875,267.47723,2.0
2016-01-16 12:00:00,0,46.6665512870549,13.359375,2016-01-01,46.3156754915261,13.0078125,268.2817,2.0
2016-01-16 12:00:00,0,46.6665512870549,14.0625,2016-01-01,46.3156754915261,13.7109375,269.25476,2.0
2016-01-16 12:00:00,0,46.6665512870549,14.765625,2016-01-01,46.3156754915261,14.4140625,270.4009,2.0
2016-01-16 12:00:00,0,46.6665512870549,15.46875,2016-01-01,46.3156754915261,15.1171875,271.87936,2.0
2016-01-16 12:00:00,0,46.6665512870549,16.171875,2016-01-01,46.3156754915261,15.8203125,274.2054,2.0
2016-01-16 12:00:00,0,46.6665512870549,16.875,2016-01-01,46.3156754915261,16.5234375,275.31046,2.0
2016-01-16 12:00:00,0,47.3683028045918,9.84375,2016-01-01,47.017427045823354,9.4921875,269.40668,2.0
2016-01-16 12:00:00,0,47.3683028045918,10.546875,2016-01-01,47.017427045823354,10.1953125,268.4253,2.0
2016-01-16 12:00:00,0,47.3683028045918,11.25,2016-01-01,47.017427045823354,10.8984375,268.11078,2.0
2016-01-16 12:00:00,0,47.3683028045918,11.953125,2016-01-01,47.017427045823354,11.6015625,267.77585,2.0
2016-01-16 12:00:00,0,47.3683028045918,12.65625,2016-01-01,47.017427045823354,12.3046875,267.5193,2.0
2016-01-16 12:00:00,0,47.3683028045918,13.359375,2016-01-01,47.017427045823354,13.0078125,267.5698,2.0
2016-01-16 12:00:00,0,47.3683028045918,14.0625,2016-01-01,47.017427045823354,13.7109375,268.3592,2.0
2016-01-16 12:00:00,0,47.3683028045918,14.765625,2016-01-01,47.017427045823354,14.4140625,269.4327,2.0
2016-01-16 12:00:00,0,47.3683028045918,15.46875,2016-01-01,47.017427045823354,15.1171875,270.7497,2.0
2016-01-16 12:00:00,0,47.3683028045918,16.171875,2016-01-01,47.017427045823354,15.8203125,272.9576,2.0
2016-01-16 12:00:00,0,47.3683028045918,16.875,2016-01-01,47.017427045823354,16.5234375,274.43597,2.0
2016-01-16 12:00:00,0,48.0700542447729,9.84375,2016-01-01,47.71917852468235,9.4921875,273.44406,2.0
2016-01-16 12:00:00,0,48.0700542447729,10.546875,2016-01-01,47.71917852468235,10.1953125,272.9564,2.0
2016-01-16 12:00:00,0,48.0700542447729,11.25,2016-01-01,47.71917852468235,10.8984375,272.98285,2.0
2016-01-16 12:00:00,0,48.0700542447729,11.953125,2016-01-01,47.71917852468235,11.6015625,272.65295,2.0
2016-01-16 12:00:00,0,48.0700542447729,12.65625,2016-01-01,47.71917852468235,12.3046875,271.93378,2.0
2016-01-16 12:00:00,0,48.0700542447729,13.359375,2016-01-01,47.71917852468235,13.0078125,270.24405,2.0
2016-01-16 12:00:00,0,48.0700542447729,14.0625,2016-01-01,47.71917852468235,13.7109375,269.99207,2.0
2016-01-16 12:00:00,0,48.0700542447729,14.765625,2016-01-01,47.71917852468235,14.4140625,270.7177,2.0
2016-01-16 12:00:00,0,48.0700542447729,15.46875,2016-01-01,47.71917852468235,15.1171875,272.26218,2.0
2016-01-16 12:00:00,0,48.0700542447729,16.171875,2016-01-01,47.71917852468235,15.8203125,273.69205,2.0
2016-01-16 12:00:00,0,48.0700542447729,16.875,2016-01-01,47.71917852468235,16.5234375,274.52594,2.0
2016-01-16 12:00:00,0,48.7718056035057,9.84375,2016-01-01,48.4209299241393,9.4921875,275.225,2.0
2016-01-16 12:00:00,0,48.7718056035057,10.546875,2016-01-01,48.4209299241393,10.1953125,275.25378,2.0
2016-01-16 12:00:00,0,48.7718056035057,11.25,2016-01-01,48.4209299241393,10.8984375,275.25662,2.0
2016-01-16 12:00:00,0,48.7718056035057,11.953125,2016-01-01,48.4209299241393,11.6015625,275.0353,2.0
2016-01-16 12:00:00,0,48.7718056035057,12.65625,2016-01-01,48.4209299241393,12.3046875,274.19995,2.0
2016-01-16 12:00:00,0,48.7718056035057,13.359375,2016-01-01,48.4209299241393,13.0078125,273.2881,2.0
2016-01-16 12:00:00,0,48.7718056035057,14.0625,2016-01-01,48.4209299241393,13.7109375,272.4376,2.0
2016-01-16 12:00:00,0,48.7718056035057,14.765625,2016-01-01,48.4209299241393,14.4140625,272.315,2.0
2016-01-16 12:00:00,0,48.7718056035057,15.46875,2016-01-01,48.4209299241393,15.1171875,272.90015,2.0
2016-01-16 12:00:00,0,48.7718056035057,16.171875,2016-01-01,48.4209299241393,15.8203125,273.67642,2.0
2016-01-16 12:00:00,0,48.7718056035057,16.875,2016-01-01,48.4209299241393,16.5234375,274.20255,2.0
2016-01-16 12:00:00,1,46.6665512870549,9.84375,2016-02-01,47.017427045823354,10.1953125,265.10815,2.0
2016-01-16 12:00:00,1,46.6665512870549,10.546875,2016-02-01,47.017427045823354,10.8984375,264.28638,2.0
2016-01-16 12:00:00,1,46.6665512870549,11.25,2016-02-01,47.017427045823354,11.6015625,265.36102,2.0
2016-01-16 12:00:00,1,46.6665512870549,11.953125,2016-02-01,47.017427045823354,12.3046875,266.42792,2.0
2016-01-16 12:00:00,1,46.6665512870549,12.65625,2016-02-01,47.017427045823354,13.0078125,267.47723,2.0
2016-01-16 12:00:00,1,46.6665512870549,13.359375,2016-02-01,47.017427045823354,13.7109375,268.2817,2.0
2016-01-16 12:00:00,1,46.6665512870549,14.0625,2016-02-01,47.017427045823354,14.4140625,269.25476,2.0
2016-01-16 12:00:00,1,46.6665512870549,14.765625,2016-02-01,47.017427045823354,15.1171875,270.4009,2.0
2016-01-16 12:00:00,1,46.6665512870549,15.46875,2016-02-01,47.017427045823354,15.8203125,271.87936,2.0
2016-01-16 12:00:00,1,46.6665512870549,16.171875,2016-02-01,47.017427045823354,16.5234375,274.2054,2.0
2016-01-16 12:00:00,1,46.6665512870549,16.875,2016-02-01,47.017427045823354,17.2265625,275.31046,2.0
2016-01-16 12:00:00,1,47.3683028045918,9.84375,2016-02-01,47.71917852468235,10.1953125,269.40668,2.0
2016-01-16 12:00:00,1,47.3683028045918,10.546875,2016-02-01,47.71917852468235,10.8984375,268.4253,2.0
2016-01-16 12:00:00,1,47.3683028045918,11.25,2016-02-01,47.71917852468235,11.6015625,268.11078,2.0
2016-01-16 12:00:00,1,47.3683028045918,11.953125,2016-02-01,47.71917852468235,12.3046875,267.77585,2.0
2016-01-16 12:00:00,1,47.3683028045918,12.65625,2016-02-01,47.71917852468235,13.0078125,267.5193,2.0
2016-01-16 12:00:00,1,47.3683028045918,13.359375,2016-02-01,47.71917852468235,13.7109375,267.5698,2.0
2016-01-16 12:00:00,1,47.3683028045918,14.0625,2016-02-01,47.71917852468235,14.4140625,268.3592,2.0
2016-01-16 12:00:00,1,47.3683028045918,14.765625,2016-02-01,47.71917852468235,15.1171875,269.4327,2.0
2016-01-16 12:00:00,1,47.3683028045918,15.46875,2016-02-01,47.71917852468235,15.8203125,270.7497,2.0
2016-01-16 12:00:00,1,47.3683028045918,16.171875,2016-02-01,47.71917852468235,16.5234375,272.9576,2.0
2016-01-16 12:00:00,1,47.3683028045918,16.875,2016-02-01,47.71917852468235,17.2265625,274.43597,2.0
2016-01-16 12:00:00,1,48.0700542447729,9.84375,2016-02-01,48.4209299241393,10.1953125,273.44406,2.0
2016-01-16 12:00:00,1,48.0700542447729,10.546875,2016-02-01,48.4209299241393,10.8984375,272.9564,2.0
2016-01-16 12:00:00,1,48.0700542447729,11.25,2016-02-01,48.4209299241393,11.6015625,272.98285,2.0
2016-01-16 12:00:00,1,48.0700542447729,11.953125,2016-02-01,48.4209299241393,12.3046875,272.65295,2.0
2016-01-16 12:00:00,1,48.0700542447729,12.65625,2016-02-01,48.4209299241393,13.0078125,271.93378,2.0
2016-01-16 12:00:00,1,48.0700542447729,13.359375,2016-02-01,48.4209299241393,13.7109375,270.24405,2.0
2016-01-16 12:00:00,1,48.0700542447729,14.0625,2016-02-01,48.4209299241393,14.4140625,269.99207,2.0
2016-01-16 12:00:00,1,48.0700542447729,14.765625,2016-02-01,48.4209299241393,15.1171875,270.7177,2.0
2016-01-16 12:00:00,1,48.0700542447729,15.46875,2016-02-01,48.4209299241393,15.8203125,272.26218,2.0
2016-01-16 12:00:00,1,48.0700542447729,16.171875,2016-02-01,48.4209299241393,16.5234375,273.69205,2.0
2016-01-16 12:00:00,1,48.0700542447729,16.875,2016-02-01,48.4209299241393,17.2265625,274.52594,2.0
2016-01-16 12:00:00,1,48.7718056035057,9.84375,2016-02-01,49.1226812399619,10.1953125,275.225,2.0
2016-01-16 12:00:00,1,48.7718056035057,10.546875,2016-02-01,49.1226812399619,10.8984375,275.25378,2.0
2016-01-16 12:00:00,1,48.7718056035057,11.25,2016-02-01,49.1226812399619,11.6015625,275.25662,2.0
2016-01-16 12:00:00,1,48.7718056035057,11.953125,2016-02-01,49.1226812399619,12.3046875,275.0353,2.0
2016-01-16 12:00:00,1,48.7718056035057,12.65625,2016-02-01,49.1226812399619,13.0078125,274.19995,2.0
2016-01-16 12:00:00,1,48.7718056035057,13.359375,2016-02-01,49.1226812399619,13.7109375,273.2881,2.0
2016-01-16 12:00:00,1,48.7718056035057,14.0625,2016-02-01,49.1226812399619,14.4140625,272.4376,2.0
2016-01-16 12:00:00,1,48.7718056035057,14.765625,2016-02-01,49.1226812399619,15.1171875,272.315,2.0
2016-01-16 12:00:00,1,48.7718056035057,15.46875,2016-02-01,49.1226812399619,15.8203125,272.90015,2.0
2016-01-16 12:00:00,1,48.7718056035057,16.171875,2016-02-01,49.1226812399619,16.5234375,273.67642,2.0
2016-01-16 12:00:00,1,48.7718056035057,16.875,2016-02-01,49.1226812399619,17.2265625,274.20255,2.0
2016-02-15 12:00:00,0,46.6665512870549,9.84375,2016-02-01,46.3156754915261,9.4921875,264.48004,2.0
2016-02-15 12:00:00,0,46.6665512870549,10.546875,2016-02-01,46.3156754915261,10.1953125,263.24075,2.0
2016-02-15 12:00:00,0,46.6665512870549,11.25,2016-02-01,46.3156754915261,10.8984375,264.42453,2.0
2016-02-15 12:00:00,0,46.6665512870549,11.953125,2016-02-01,46.3156754915261,11.6015625,265.5723,2.0
2016-02-15 12:00:00,0,46.6665512870549,12.65625,2016-02-01,46.3156754915261,12.3046875,266.57047,2.0
2016-02-15 12:00:00,0,46.6665512870549,13.359375,2016-02-01,46.3156754915261,13.0078125,267.52866,2.0
2016-02-15 12:00:00,0,46.6665512870549,14.0625,2016-02-01,46.3156754915261,13.7109375,268.8588,2.0
2016-02-15 12:00:00,0,46.6665512870549,14.765625,2016-02-01,46.3156754915261,14.4140625,270.34634,2.0
2016-02-15 12:00:00,0,46.6665512870549,15.46875,2016-02-01,46.3156754915261,15.1171875,271.93384,2.0
2016-02-15 12:00:00,0,46.6665512870549,16.171875,2016-02-01,46.3156754915261,15.8203125,273.84805,2.0
2016-02-15 12:00:00,0,46.6665512870549,16.875,2016-02-01,46.3156754915261,16.5234375,274.6644,2.0
2016-02-15 12:00:00,0,47.3683028045918,9.84375,2016-02-01,47.017427045823354,9.4921875,268.6882,2.0
2016-02-15 12:00:00,0,47.3683028045918,10.546875,2016-02-01,47.017427045823354,10.1953125,267.1659,2.0
2016-02-15 12:00:00,0,47.3683028045918,11.25,2016-02-01,47.017427045823354,10.8984375,266.89197,2.0
2016-02-15 12:00:00,0,47.3683028045918,11.953125,2016-02-01,47.017427045823354,11.6015625,266.73288,2.0
2016-02-15 12:00:00,0,47.3683028045918,12.65625,2016-02-01,47.017427045823354,12.3046875,266.71674,2.0
2016-02-15 12:00:00,0,47.3683028045918,13.359375,2016-02-01,47.017427045823354,13.0078125,266.87582,2.0
2016-02-15 12:00:00,0,47.3683028045918,14.0625,2016-02-01,47.017427045823354,13.7109375,267.66196,2.0
2016-02-15 12:00:00,0,47.3683028045918,14.765625,2016-02-01,47.017427045823354,14.4140625,268.71252,2.0
2016-02-15 12:00:00,0,47.3683028045918,15.46875,2016-02-01,47.017427045823354,15.1171875,270.18112,2.0
2016-02-15 12:00:00,0,47.3683028045918,16.171875,2016-02-01,47.017427045823354,15.8203125,272.9043,2.0
2016-02-15 12:00:00,0,47.3683028045918,16.875,2016-02-01,47.017427045823354,16.5234375,274.13507,2.0
2016-02-15 12:00:00,0,48.0700542447729,9.84375,2016-02-01,47.71917852468235,9.4921875,272.88614,2.0
2016-02-15 12:00:00,0,48.0700542447729,10.546875,2016-02-01,47.71917852468235,10.1953125,272.61517,2.0
2016-02-15 12:00:00,0,48.0700542447729,11.25,2016-02-01,47.71917852468235,10.8984375,272.55292,2.0
2016-02-15 12:00:00,0,48.0700542447729,11.953125,2016-02-01,47.71917852468235,11.6015625,272.3509,2.0
2016-02-15 12:00:00,0,48.0700542447729,12.65625,2016-02-01,47.71917852468235,12.3046875,271.91208,2.0
2016-02-15 12:00:00,0,48.0700542447729,13.359375,2016-02-01,47.71917852468235,13.0078125,270.9867,2.0
2016-02-15 12:00:00,0,48.0700542447729,14.0625,2016-02-01,47.71917852468235,13.7109375,270.68265,2.0
2016-02-15 12:00:00,0,48.0700542447729,14.765625,2016-02-01,47.71917852468235,14.4140625,271.27182,2.0
2016-02-15 12:00:00,0,48.0700542447729,15.46875,2016-02-01,47.71917852468235,15.1171875,272.65585,2.0
2016-02-15 12:00:00,0,48.0700542447729,16.171875,2016-02-01,47.71917852468235,15.8203125,273.87457,2.0
2016-02-15 12:00:00,0,48.0700542447729,16.875,2016-02-01,47.71917852468235,16.5234375,274.4893,2.0
2016-02-15 12:00:00,0,48.7718056035057,9.84375,2016-02-01,48.4209299241393,9.4921875,274.6926,2.0
2016-02-15 12:00:00,0,48.7718056035057,10.546875,2016-02-01,48.4209299241393,10.1953125,274.6254,2.0
2016-02-15 12:00:00,0,48.7718056035057,11.25,2016-02-01,48.4209299241393,10.8984375,274.62003,2.0
2016-02-15 12:00:00,0,48.7718056035057,11.953125,2016-02-01,48.4209299241393,11.6015625,274.51633,2.0
2016-02-15 12:00:00,0,48.7718056035057,12.65625,2016-02-01,48.4209299241393,12.3046875,273.90665,2.0
2016-02-15 12:00:00,0,48.7718056035057,13.359375,2016-02-01,48.4209299241393,13.0078125,273.05893,2.0
2016-02-15 12:00:00,0,48.7718056035057,14.0625,2016-02-01,48.4209299241393,13.7109375,272.10284,2.0
2016-02-15 12:00:00,0,48.7718056035057,14.765625,2016-02-01,48.4209299241393,14.4140625,272.1501,2.0
2016-02-15 12:00:00,0,48.7718056035057,15.46875,2016-02-01,48.4209299241393,15.1171875,272.82947,2.0
2016-02-15 12:00:00,0,48.7718056035057,16.171875,2016-02-01,48.4209299241393,15.8203125,273.65292,2.0
2016-02-15 12:00:00,0,48.7718056035057,16.875,2016-02-01,48.4209299241393,16.5234375,273.97647,2.0
2016-02-15 12:00:00,1,46.6665512870549,9.84375,2016-03-01,47.017427045823354,10.1953125,264.48004,2.0
2016-02-15 12:00:00,1,46.6665512870549,10.546875,2016-03-01,47.017427045823354,10.8984375,263.24075,2.0
2016-02-15 12:00:00,1,46.6665512870549,11.25,2016-03-01,47.017427045823354,11.6015625,264.42453,2.0
2016-02-15 12:00:00,1,46.6665512870549,11.953125,2016-03-01,47.017427045823354,12.3046875,265.5723,2.0
2016-02-15 12:00:00,1,46.6665512870549,12.65625,2016-03-01,47.017427045823354,13.0078125,266.57047,2.0
2016-02-15 12:00:00,1,46.6665512870549,13.359375,2016-03-01,47.017427045823354,13.7109375,267.52866,2.0
2016-02-15 12:00:00,1,46.6665512870549,14.0625,2016-03-01,47.017427045823354,14.4140625,268.8588,2.0
2016-02-15 12:00:00,1,46.6665512870549,14.765625,2016-03-01,47.017427045823354,15.1171875,270.34634,2.0
2016-02-15 12:00:00,1,46.6665512870549,15.46875,2016-03-01,47.017427045823354,15.8203125,271.93384,2.0
2016-02-15 12:00:00,1,46.6665512870549,16.171875,2016-03-01,47.017427045823354,16.5234375,273.84805,2.0
2016-02-15 12:00:00,1,46.6665512870549,16.875,2016-03-01,47.017427045823354,17.2265625,274.6644,2.0
2016-02-15 12:00:00,1,47.3683028045918,9.84375,2016-03-01,47.71917852468235,10.1953125,268.6882,2.0
2016-02-15 12:00:00,1,47.3683028045918,10.546875,2016-03-01,47.71917852468235,10.8984375,267.1659,2.0
