time,bnds,lat,lon,time_bnds,lat_bnds,lon_bnds,pr
2016-01-16 12:00:00,1,46.6665512870549,12.65625,2016-02-01,47.017427045823354,13.0078125,4.3882414e-05
2016-01-16 12:00:00,1,46.6665512870549,13.359375,2016-02-01,47.017427045823354,13.7109375,3.9359715e-05
2016-01-16 12:00:00,1,46.6665512870549,14.0625,2016-02-01,47.017427045823354,14.4140625,2.8678547e-05
2016-01-16 12:00:00,1,46.6665512870549,14.765625,2016-02-01,47.017427045823354,15.1171875,1.8197357e-05
2016-01-16 12:00:00,1,46.6665512870549,15.46875,2016-02-01,47.017427045823354,15.8203125,9.448214e-06
2016-01-16 12:00:00,1,46.6665512870549,16.171875,2016-02-01,47.017427045823354,16.5234375,5.13258e-06
2016-01-16 12:00:00,1,46.6665512870549,16.875,2016-02-01,47.017427045823354,17.2265625,4.315125e-06
2016-01-16 12:00:00,1,47.3683028045918,9.84375,2016-02-01,47.71917852468235,10.1953125,4.005955e-05
2016-01-16 12:00:00,1,47.3683028045918,10.546875,2016-02-01,47.71917852468235,10.8984375,3.768026e-05
2016-01-16 12:00:00,1,47.3683028045918,11.25,2016-02-01,47.71917852468235,11.6015625,3.751825e-05
2016-01-16 12:00:00,1,47.3683028045918,11.953125,2016-02-01,47.71917852468235,12.3046875,3.761786e-05
2016-01-16 12:00:00,1,47.3683028045918,12.65625,2016-02-01,47.71917852468235,13.0078125,3.591099e-05
2016-01-16 12:00:00,1,47.3683028045918,13.359375,2016-02-01,47.71917852468235,13.7109375,2.839498e-05
2016-01-16 12:00:00,1,47.3683028045918,14.0625,2016-02-01,47.71917852468235,14.4140625,2.3836816e-05
2016-01-16 12:00:00,1,47.3683028045918,14.765625,2016-02-01,47.71917852468235,15.1171875,1.8338675e-05
2016-01-16 12:00:00,1,47.3683028045918,15.46875,2016-02-01,47.71917852468235,15.8203125,1.2126511e-05
2016-01-16 12:00:00,1,47.3683028045918,16.171875,2016-02-01,47.71917852468235,16.5234375,8.6868595e-06
2016-01-16 12:00:00,1,47.3683028045918,16.875,2016-02-01,47.71917852468235,17.2265625,8.143284e-06
2016-01-16 12:00:00,1,48.0700542447729,9.84375,2016-02-01,48.4209299241393,10.1953125,3.6187812e-05
2016-01-16 12:00:00,1,48.0700542447729,10.546875,2016-02-01,48.4209299241393,10.8984375,3.4389555e-05
2016-01-16 12:00:00,1,48.0700542447729,11.25,2016-02-01,48.4209299241393,11.6015625,3.1079075e-05
