valid_time,t2m,latitude,longitude
2025-03-22 04:00:00,276.89966,47.5,13.3
2025-03-22 05:00:00,276.7234,47.5,13.3
2025-03-22 06:00:00,276.86597,47.5,13.3
2025-03-22 07:00:00,278.99243,47.5,13.3
2025-03-22 08:00:00,281.66553,47.5,13.3
2025-03-22 09:00:00,283.6704,47.5,13.3
2025-03-22 10:00:00,285.55884,47.5,13.3
2025-03-22 11:00:00,287.02954,47.5,13.3
2025-03-22 12:00:00,288.0569,47.5,13.3
2025-03-22 13:00:00,288.57422,47.5,13.3
2025-03-22 14:00:00,288.55225,47.5,13.3
2025-03-22 15:00:00,288.2666,47.5,13.3
2025-03-22 16:00:00,286.6001,47.5,13.3
2025-03-22 17:00:00,284.9641,47.5,13.3
2025-03-22 18:00:00,281.91724,47.5,13.3
2025-03-22 19:00:00,280.58594,47.5,13.3
2025-03-22 20:00:00,279.94214,47.5,13.3
2025-03-22 21:00:00,279.2837,47.5,13.3
2025-03-22 22:00:00,278.9983,47.5,13.3
2025-03-22 23:00:00,278.4331,47.5,13.3
2025-03-23 00:00:00,278.33398,47.5,13.3
2025-03-23 01:00:00,278.24316,47.5,13.3
2025-03-23 02:00:00,278.0725,47.5,13.3
2025-03-23 03:00:00,277.75415,47.5,13.3
2025-03-23 04:00:00,277.3855,47.5,13.3
2025-03-23 05:00:00,277.2622,47.5,13.3
2025-03-23 06:00:00,277.77563,47.5,13.3
2025-03-23 07:00:00,279.33398,47.5,13.3
2025-03-23 08:00:00,281.3994,47.5,13.3
2025-03-23 09:00:00,283.32983,47.5,13.3
2025-03-23 10:00:00,283.36914,47.5,13.3
2025-03-23 11:00:00,285.1018,47.5,13.3
2025-03-23 12:00:00,286.36206,47.5,13.3
2025-03-23 13:00:00,286.81567,47.5,13.3
2025-03-23 14:00:00,285.44727,47.5,13.3
2025-03-23 15:00:00,284.34253,47.5,13.3
2025-03-23 16:00:00,283.19873,47.5,13.3
2025-03-23 17:00:00,282.14917,47.5,13.3
2025-03-23 18:00:00,279.97998,47.5,13.3
2025-03-23 19:00:00,278.98364,47.5,13.3
2025-03-23 20:00:00,277.65454,47.5,13.3
2025-03-23 21:00:00,275.88965,47.5,13.3
2025-03-23 22:00:00,274.4485,47.5,13.3
2025-03-23 23:00:00,273.93457,47.5,13.3
2025-03-24 00:00:00,273.99634,47.5,13.3
2025-03-24 01:00:00,273.75195,47.5,13.3
2025-03-24 02:00:00,273.75952,47.5,13.3
2025-03-24 03:00:00,273.75757,47.5,13.3
2025-03-24 04:00:00,273.79883,47.5,13.3
2025-03-24 05:00:00,274.07178,47.5,13.3
2025-03-24 06:00:00,274.68286,47.5,13.3
2025-03-24 07:00:00,276.4729,47.5,13.3
2025-03-24 08:00:00,278.29883,47.5,13.3
2025-03-24 09:00:00,280.062,47.5,13.3
2025-03-24 10:00:00,283.2146,47.5,13.3
2025-03-24 11:00:00,284.02563,47.5,13.3
2025-03-24 12:00:00,283.14185,47.5,13.3
2025-03-24 13:00:00,282.92505,47.5,13.3
2025-03-24 14:00:00,281.57544,47.5,13.3
2025-03-24 15:00:00,280.636,47.5,13.3
2025-03-24 16:00:00,280.25317,47.5,13.3
2025-03-24 17:00:00,279.3645,47.5,13.3
2025-03-24 18:00:00,279.48486,47.5,13.3
2025-03-24 19:00:00,277.9348,47.5,13.3
2025-03-24 20:00:00,277.79956,47.5,13.3
2025-03-24 21:00:00,277.56348,47.5,13.3
2025-03-24 22:00:00,276.89136,47.5,13.3
2025-03-24 23:00:00,275.83008,47.5,13.3
2025-03-25 00:00:00,275.03467,47.5,13.3
2025-03-25 01:00:00,275.6194,47.5,13.3
2025-03-25 02:00:00,275.62402,47.5,13.3
2025-03-25 03:00:00,276.219,47.5,13.3
2025-03-25 04:00:00,276.14575,47.5,13.3
2025-03-25 05:00:00,276.12354,47.5,13.3
2025-03-25 06:00:00,276.60083,47.5,13.3
2025-03-25 07:00:00,277.76025,47.5,13.3
2025-03-25 08:00:00,278.07495,47.5,13.3
2025-03-25 09:00:00,279.76538,47.5,13.3
2025-03-25 10:00:00,280.74,47.5,13.3
2025-03-25 11:00:00,281.26196,47.5,13.3
2025-03-25 12:00:00,282.31982,47.5,13.3
2025-03-25 13:00:00,282.67017,47.5,13.3
2025-03-25 14:00:00,282.15747,47.5,13.3
2025-03-25 15:00:00,281.32593,47.5,13.3
2025-03-25 16:00:00,279.71704,47.5,13.3
2025-03-25 17:00:00,278.70435,47.5,13.3
2025-03-25 18:00:00,277.6953,47.5,13.3
2025-03-25 19:00:00,277.7102,47.5,13.3
2025-03-25 20:00:00,277.73267,47.5,13.3
2025-03-25 21:00:00,277.5464,47.5,13.3
2025-03-25 22:00:00,276.92725,47.5,13.3
2025-03-25 23:00:00,276.52075,47.5,13.3
2025-03-26 00:00:00,276.66187,47.5,13.3
2025-03-26 01:00:00,276.7754,47.5,13.3
2025-03-26 02:00:00,276.27905,47.5,13.3
2025-03-26 03:00:00,276.0327,47.5,13.3
2025-03-26 04:00:00,276.11694,47.5,13.3
2025-03-26 05:00:00,276.24683,47.5,13.3
2025-03-26 06:00:00,276.84106,47.5,13.3
2025-03-26 07:00:00,277.21167,47.5,13.3
2025-03-26 08:00:00,277.79175,47.5,13.3
2025-03-26 09:00:00,279.1184,47.5,13.3
2025-03-26 10:00:00,280.04224,47.5,13.3
2025-03-26 11:00:00,280.7815,47.5,13.3
2025-03-26 12:00:00,281.27368,47.5,13.3
2025-03-26 13:00:00,280.79028,47.5,13.3
2025-03-26 14:00:00,280.19556,47.5,13.3
2025-03-26 15:00:00,280.01953,47.5,13.3
2025-03-26 16:00:00,279.1858,47.5,13.3
2025-03-26 17:00:00,278.2688,47.5,13.3
2025-03-26 18:00:00,277.84692,47.5,13.3
2025-03-26 19:00:00,277.66602,47.5,13.3
2025-03-26 20:00:00,277.719,47.5,13.3
2025-03-26 21:00:00,277.5027,47.5,13.3
2025-03-26 22:00:00,277.01758,47.5,13.3
2025-03-26 23:00:00,276.91748,47.5,13.3
2025-03-27 00:00:00,276.71143,47.5,13.3
2025-03-27 01:00:00,276.86157,47.5,13.3
2025-03-27 02:00:00,276.6582,47.5,13.3
2025-03-27 03:00:00,276.64526,47.5,13.3
2025-03-27 04:00:00,276.5708,47.5,13.3
2025-03-27 05:00:00,276.39355,47.5,13.3
2025-03-27 06:00:00,276.10327,47.5,13.3
2025-03-27 07:00:00,276.01074,47.5,13.3
2025-03-27 08:00:00,276.38135,47.5,13.3
2025-03-27 09:00:00,276.70215,47.5,13.3
2025-03-27 10:00:00,277.78955,47.5,13.3
2025-03-27 11:00:00,278.34155,47.5,13.3
2025-03-27 12:00:00,278.96338,47.5,13.3
2025-03-27 13:00:00,279.2334,47.5,13.3
2025-03-27 14:00:00,279.29224,47.5,13.3
2025-03-27 15:00:00,279.1853,47.5,13.3
2025-03-27 16:00:00,278.75244,47.5,13.3
2025-03-27 17:00:00,278.23828,47.5,13.3
2025-03-27 18:00:00,277.21582,47.5,13.3
2025-03-27 19:00:00,276.85815,47.5,13.3
2025-03-27 20:00:00,276.53662,47.5,13.3
2025-03-27 21:00:00,276.07446,47.5,13.3
2025-03-27 22:00:00,275.3423,47.5,13.3
2025-03-27 23:00:00,275.11182,47.5,13.3
2025-03-28 00:00:00,274.7483,47.5,13.3
2025-03-28 01:00:00,273.8806,47.5,13.3
2025-03-28 02:00:00,273.71143,47.5,13.3
2025-03-28 03:00:00,273.58887,47.5,13.3
2025-03-28 04:00:00,273.69336,47.5,13.3
2025-03-28 05:00:00,273.59375,47.5,13.3
2025-03-28 06:00:00,273.6975,47.5,13.3
2025-03-28 07:00:00,274.4077,47.5,13.3
2025-03-28 08:00:00,276.19507,47.5,13.3
2025-03-28 09:00:00,277.45776,47.5,13.3
2025-03-28 10:00:00,280.14844,47.5,13.3
2025-03-28 11:00:00,281.57056,47.5,13.3
2025-03-28 12:00:00,282.5791,47.5,13.3
2025-03-28 13:00:00,282.50366,47.5,13.3
2025-03-28 14:00:00,281.69067,47.5,13.3
2025-03-28 15:00:00,280.76,47.5,13.3
2025-03-28 16:00:00,279.9707,47.5,13.3
2025-03-28 17:00:00,279.3584,47.5,13.3
2025-03-28 18:00:00,278.4292,47.5,13.3
2025-03-28 19:00:00,278.24146,47.5,13.3
2025-03-28 20:00:00,277.75342,47.5,13.3
2025-03-28 21:00:00,277.5962,47.5,13.3
2025-03-28 22:00:00,277.43555,47.5,13.3
2025-03-28 23:00:00,277.05908,47.5,13.3
2025-03-29 00:00:00,276.7788,47.5,13.3
2025-03-29 01:00:00,276.40283,47.5,13.3
2025-03-29 02:00:00,276.0332,47.5,13.3
2025-03-29 03:00:00,275.69287,47.5,13.3
2025-03-29 04:00:00,275.44238,47.5,13.3
2025-03-29 05:00:00,275.2119,47.5,13.3
2025-03-29 06:00:00,275.3379,47.5,13.3
2025-03-29 07:00:00,275.4475,47.5,13.3
2025-03-29 08:00:00,275.56714,47.5,13.3
2025-03-29 09:00:00,275.87793,47.5,13.3
2025-03-29 10:00:00,276.21704,47.5,13.3
2025-03-29 11:00:00,275.96338,47.5,13.3
2025-03-29 12:00:00,275.84155,47.5,13.3
2025-03-29 13:00:00,275.50586,47.5,13.3
2025-03-29 14:00:00,275.51294,47.5,13.3
2025-03-29 15:00:00,275.12256,47.5,13.3
2025-03-29 16:00:00,274.97778,47.5,13.3
2025-03-29 17:00:00,274.81714,47.5,13.3
2025-03-29 18:00:00,274.58643,47.5,13.3
2025-03-29 19:00:00,274.43555,47.5,13.3
2025-03-29 20:00:00,274.42578,47.5,13.3
2025-03-29 21:00:00,274.56616,47.5,13.3
2025-03-29 22:00:00,274.44214,47.5,13.3
2025-03-29 23:00:00,274.3933,47.5,13.3
2025-03-30 00:00:00,274.3269,47.5,13.3
2025-03-30 01:00:00,274.3943,47.5,13.3
2025-03-30 02:00:00,274.4519,47.5,13.3
2025-03-30 03:00:00,274.49,47.5,13.3
2025-03-30 04:00:00,274.56104,47.5,13.3
2025-03-30 05:00:00,274.6621,47.5,13.3
2025-03-30 06:00:00,274.62305,47.5,13.3
2025-03-30 07:00:00,275.01733,47.5,13.3
2025-03-30 08:00:00,275.4226,47.5,13.3
2025-03-30 09:00:00,276.68945,47.5,13.3
2025-03-30 10:00:00,277.11084,47.5,13.3
2025-03-30 11:00:00,278.7229,47.5,13.3
2025-03-30 12:00:00,280.0923,47.5,13.3
2025-03-30 13:00:00,280.74292,47.5,13.3
2025-03-30 14:00:00,281.07056,47.5,13.3
2025-03-30 15:00:00,281.09985,47.5,13.3
2025-03-30 16:00:00,280.6306,47.5,13.3
2025-03-30 17:00:00,279.59717,47.5,13.3
2025-03-30 18:00:00,278.7976,47.5,13.3
2025-03-30 19:00:00,277.68945,47.5,13.3
2025-03-30 20:00:00,276.4973,47.5,13.3
2025-03-30 21:00:00,275.1338,47.5,13.3
2025-03-30 22:00:00,274.7505,47.5,13.3
2025-03-30 23:00:00,274.78076,47.5,13.3
2025-03-31 00:00:00,274.2207,47.5,13.3
2025-03-31 01:00:00,273.41016,47.5,13.3
2025-03-31 02:00:00,273.3047,47.5,13.3
2025-03-31 03:00:00,272.99902,47.5,13.3
2025-03-31 04:00:00,272.77588,47.5,13.3
2025-03-31 05:00:00,272.79736,47.5,13.3
2025-03-31 06:00:00,272.44434,47.5,13.3
2025-03-31 07:00:00,272.46558,47.5,13.3
2025-03-31 08:00:00,273.37915,47.5,13.3
2025-03-31 09:00:00,273.82788,47.5,13.3
2025-03-31 10:00:00,274.40283,47.5,13.3
2025-03-31 11:00:00,273.89307,47.5,13.3
2025-03-31 12:00:00,274.1189,47.5,13.3
2025-03-31 13:00:00,274.61743,47.5,13.3
2025-03-31 14:00:00,274.7107,47.5,13.3
2025-03-31 15:00:00,274.42188,47.5,13.3
2025-03-31 16:00:00,273.8484,47.5,13.3
2025-03-31 17:00:00,273.5503,47.5,13.3
2025-03-31 18:00:00,273.13647,47.5,13.3
2025-03-31 19:00:00,273.114,47.5,13.3
2025-03-31 20:00:00,273.02783,47.5,13.3
2025-03-31 21:00:00,272.64795,47.5,13.3
2025-03-31 22:00:00,272.00854,47.5,13.3
2025-03-31 23:00:00,272.36572,47.5,13.3
2025-04-01 00:00:00,272.01367,47.5,13.3
2025-04-01 01:00:00,272.0442,47.5,13.3
2025-04-01 02:00:00,272.12085,47.5,13.3
2025-04-01 03:00:00,272.12256,47.5,13.3
2025-04-01 04:00:00,272.10034,47.5,13.3
2025-04-01 05:00:00,271.9895,47.5,13.3
2025-04-01 06:00:00,271.89746,47.5,13.3
2025-04-01 07:00:00,272.14502,47.5,13.3
2025-04-01 08:00:00,272.78638,47.5,13.3
2025-04-01 09:00:00,273.17578,47.5,13.3
2025-04-01 10:00:00,273.96997,47.5,13.3
2025-04-01 11:00:00,275.23022,47.5,13.3
2025-04-01 12:00:00,275.98853,47.5,13.3
2025-04-01 13:00:00,276.7085,47.5,13.3
2025-04-01 14:00:00,276.55176,47.5,13.3
2025-04-01 15:00:00,276.5,47.5,13.3
2025-04-01 16:00:00,275.9873,47.5,13.3
2025-04-01 17:00:00,275.70142,47.5,13.3
2025-04-01 18:00:00,275.1211,47.5,13.3
2025-04-01 19:00:00,275.19336,47.5,13.3
2025-04-01 20:00:00,275.17578,47.5,13.3
2025-04-01 21:00:00,274.9973,47.5,13.3
2025-04-01 22:00:00,274.5913,47.5,13.3
2025-04-01 23:00:00,274.57056,47.5,13.3
2025-04-02 00:00:00,274.48584,47.5,13.3
2025-04-02 01:00:00,274.3098,47.5,13.3
2025-04-02 02:00:00,274.13037,47.5,13.3
2025-04-02 03:00:00,274.06055,47.5,13.3
2025-04-02 04:00:00,273.3711,47.5,13.3
2025-04-02 05:00:00,272.54492,47.5,13.3
2025-04-02 06:00:00,273.06226,47.5,13.3
2025-04-02 07:00:00,275.37817,47.5,13.3
2025-04-02 08:00:00,277.63745,47.5,13.3
2025-04-02 09:00:00,279.2068,47.5,13.3
2025-04-02 10:00:00,282.14722,47.5,13.3
2025-04-02 11:00:00,282.53076,47.5,13.3
2025-04-02 12:00:00,283.57324,47.5,13.3
2025-04-02 13:00:00,283.54272,47.5,13.3
2025-04-02 14:00:00,283.7544,47.5,13.3
2025-04-02 15:00:00,283.1565,47.5,13.3
2025-04-02 16:00:00,281.89844,47.5,13.3
2025-04-02 17:00:00,280.3777,47.5,13.3
2025-04-02 18:00:00,278.05762,47.5,13.3
2025-04-02 19:00:00,276.71143,47.5,13.3
2025-04-02 20:00:00,275.9607,47.5,13.3
2025-04-02 21:00:00,275.26978,47.5,13.3
2025-04-02 22:00:00,275.70117,47.5,13.3
2025-04-02 23:00:00,275.77393,47.5,13.3
2025-04-03 00:00:00,275.63208,47.5,13.3
2025-04-03 01:00:00,275.88794,47.5,13.3
2025-04-03 02:00:00,274.87378,47.5,13.3
2025-04-03 03:00:00,274.3457,47.5,13.3
2025-04-03 04:00:00,273.63525,47.5,13.3
2025-04-03 05:00:00,273.25024,47.5,13.3
2025-04-03 06:00:00,274.6416,47.5,13.3
2025-04-03 07:00:00,277.70776,47.5,13.3
2025-04-03 08:00:00,280.39087,47.5,13.3
2025-04-03 09:00:00,282.46436,47.5,13.3
2025-04-03 10:00:00,284.93262,47.5,13.3
2025-04-03 11:00:00,286.23706,47.5,13.3
2025-04-03 12:00:00,287.17798,47.5,13.3
2025-04-03 13:00:00,287.5791,47.5,13.3
2025-04-03 14:00:00,287.67725,47.5,13.3
2025-04-03 15:00:00,287.24365,47.5,13.3
2025-04-03 16:00:00,285.9275,47.5,13.3
2025-04-03 17:00:00,284.14893,47.5,13.3
2025-04-03 18:00:00,281.92944,47.5,13.3
2025-04-03 19:00:00,281.92822,47.5,13.3
2025-04-03 20:00:00,280.67017,47.5,13.3
2025-04-03 21:00:00,279.7129,47.5,13.3
2025-04-03 22:00:00,277.54614,47.5,13.3
2025-04-03 23:00:00,275.71704,47.5,13.3
2025-04-04 00:00:00,274.8379,47.5,13.3
2025-04-04 01:00:00,274.3557,47.5,13.3
2025-04-04 02:00:00,273.85547,47.5,13.3
2025-04-04 03:00:00,273.33887,47.5,13.3
2025-04-04 04:00:00,273.09912,47.5,13.3
2025-04-04 05:00:00,273.22754,47.5,13.3
2025-04-04 06:00:00,275.136,47.5,13.3
2025-04-04 07:00:00,278.9087,47.5,13.3
2025-04-04 08:00:00,281.57104,47.5,13.3
2025-04-04 09:00:00,284.06128,47.5,13.3
2025-04-04 10:00:00,286.09912,47.5,13.3
2025-04-04 11:00:00,287.45532,47.5,13.3
2025-04-04 12:00:00,288.39307,47.5,13.3
2025-04-04 13:00:00,289.1167,47.5,13.3
2025-04-04 14:00:00,289.47778,47.5,13.3
2025-04-04 15:00:00,289.0415,47.5,13.3
2025-04-04 16:00:00,288.0857,47.5,13.3
2025-04-04 17:00:00,286.26416,47.5,13.3
2025-04-04 18:00:00,283.73706,47.5,13.3
2025-04-04 19:00:00,282.59277,47.5,13.3
2025-04-04 20:00:00,280.57495,47.5,13.3
2025-04-04 21:00:00,279.0691,47.5,13.3
2025-04-04 22:00:00,277.81885,47.5,13.3
2025-04-04 23:00:00,277.2307,47.5,13.3
2025-04-05 00:00:00,276.63843,47.5,13.3
2025-04-05 01:00:00,275.03638,47.5,13.3
2025-04-05 02:00:00,274.63965,47.5,13.3
2025-04-05 03:00:00,274.4121,47.5,13.3
2025-04-05 04:00:00,274.3103,47.5,13.3
2025-04-05 05:00:00,274.21655,47.5,13.3
2025-04-05 06:00:00,275.91797,47.5,13.3
2025-04-05 07:00:00,279.53687,47.5,13.3
2025-04-05 08:00:00,282.1018,47.5,13.3
2025-04-05 09:00:00,284.01392,47.5,13.3
2025-04-05 10:00:00,285.93994,47.5,13.3
2025-04-05 11:00:00,286.97998,47.5,13.3
2025-04-05 12:00:00,287.36523,47.5,13.3
2025-04-05 13:00:00,287.54004,47.5,13.3
2025-04-05 14:00:00,287.08643,47.5,13.3
2025-04-05 15:00:00,286.20874,47.5,13.3
2025-04-05 16:00:00,285.16528,47.5,13.3
2025-04-05 17:00:00,284.29248,47.5,13.3
2025-04-05 18:00:00,281.92334,47.5,13.3
2025-04-05 19:00:00,280.51123,47.5,13.3
2025-04-05 20:00:00,279.885,47.5,13.3
2025-04-05 21:00:00,279.167,47.5,13.3
2025-04-05 22:00:00,278.11792,47.5,13.3
2025-04-05 23:00:00,277.44995,47.5,13.3
2025-04-06 00:00:00,276.25977,47.5,13.3
2025-04-06 01:00:00,274.9519,47.5,13.3
2025-04-06 02:00:00,273.78076,47.5,13.3
2025-04-06 03:00:00,273.12622,47.5,13.3
2025-04-06 04:00:00,272.14844,47.5,13.3
2025-04-06 05:00:00,271.59058,47.5,13.3
2025-04-06 06:00:00,271.2024,47.5,13.3
2025-04-06 07:00:00,271.75342,47.5,13.3
2025-04-06 08:00:00,272.80322,47.5,13.3
2025-04-06 09:00:00,273.9619,47.5,13.3
2025-04-06 10:00:00,274.96045,47.5,13.3
2025-04-06 11:00:00,275.88257,47.5,13.3
2025-04-06 12:00:00,276.53613,47.5,13.3
2025-04-06 13:00:00,276.88892,47.5,13.3
2025-04-06 14:00:00,277.0376,47.5,13.3
2025-04-06 15:00:00,276.7268,47.5,13.3
2025-04-06 16:00:00,276.03638,47.5,13.3
2025-04-06 17:00:00,275.10913,47.5,13.3
2025-04-06 18:00:00,273.57983,47.5,13.3
2025-04-06 19:00:00,272.24072,47.5,13.3
2025-04-06 20:00:00,271.26318,47.5,13.3
2025-04-06 21:00:00,270.698,47.5,13.3
2025-04-06 22:00:00,270.09692,47.5,13.3
2025-04-06 23:00:00,269.8203,47.5,13.3
2025-04-07 00:00:00,269.74243,47.5,13.3
2025-04-07 01:00:00,269.43408,47.5,13.3
2025-04-07 02:00:00,269.33472,47.5,13.3
2025-04-07 03:00:00,269.031,47.5,13.3
2025-04-07 04:00:00,268.65405,47.5,13.3
2025-04-07 05:00:00,268.3125,47.5,13.3
2025-04-07 06:00:00,269.86963,47.5,13.3
2025-04-07 07:00:00,272.0066,47.5,13.3
2025-04-07 08:00:00,273.8794,47.5,13.3
2025-04-07 09:00:00,275.46094,47.5,13.3
2025-04-07 10:00:00,276.88965,47.5,13.3
2025-04-07 11:00:00,277.7505,47.5,13.3
2025-04-07 12:00:00,278.54102,47.5,13.3
2025-04-07 13:00:00,278.74097,47.5,13.3
2025-04-07 14:00:00,278.88647,47.5,13.3
2025-04-07 15:00:00,278.42896,47.5,13.3
2025-04-07 16:00:00,277.57666,47.5,13.3
2025-04-07 17:00:00,276.37134,47.5,13.3
2025-04-07 18:00:00,274.6953,47.5,13.3
2025-04-07 19:00:00,275.1189,47.5,13.3
2025-04-07 20:00:00,275.05786,47.5,13.3
2025-04-07 21:00:00,274.7661,47.5,13.3
2025-04-07 22:00:00,274.0183,47.5,13.3
2025-04-07 23:00:00,273.68555,47.5,13.3
2025-04-08 00:00:00,273.45898,47.5,13.3
2025-04-08 01:00:00,273.0454,47.5,13.3
2025-04-08 02:00:00,272.80908,47.5,13.3
2025-04-08 03:00:00,272.38306,47.5,13.3
2025-04-08 04:00:00,271.92993,47.5,13.3
2025-04-08 05:00:00,271.5691,47.5,13.3
2025-04-08 06:00:00,272.43018,47.5,13.3
2025-04-08 07:00:00,273.87817,47.5,13.3
2025-04-08 08:00:00,275.93408,47.5,13.3
2025-04-08 09:00:00,277.82886,47.5,13.3
2025-04-08 10:00:00,279.45996,47.5,13.3
2025-04-08 11:00:00,279.97485,47.5,13.3
2025-04-08 12:00:00,280.1167,47.5,13.3
2025-04-08 13:00:00,280.79492,47.5,13.3
2025-04-08 14:00:00,280.87695,47.5,13.3
2025-04-08 15:00:00,280.7019,47.5,13.3
2025-04-08 16:00:00,280.02832,47.5,13.3
2025-04-08 17:00:00,279.03296,47.5,13.3
2025-04-08 18:00:00,278.36963,47.5,13.3
2025-04-08 19:00:00,277.09692,47.5,13.3
2025-04-08 20:00:00,276.01904,47.5,13.3
2025-04-08 21:00:00,274.479,47.5,13.3
2025-04-08 22:00:00,273.511,47.5,13.3
2025-04-08 23:00:00,273.13843,47.5,13.3
2025-04-09 00:00:00,272.29272,47.5,13.3
2025-04-09 01:00:00,271.66748,47.5,13.3
2025-04-09 02:00:00,271.35132,47.5,13.3
2025-04-09 03:00:00,271.23193,47.5,13.3
2025-04-09 04:00:00,270.97192,47.5,13.3
2025-04-09 05:00:00,270.8147,47.5,13.3
2025-04-09 06:00:00,273.09106,47.5,13.3
2025-04-09 07:00:00,275.87427,47.5,13.3
2025-04-09 08:00:00,277.8711,47.5,13.3
2025-04-09 09:00:00,280.02417,47.5,13.3
2025-04-09 10:00:00,281.5205,47.5,13.3
2025-04-09 11:00:00,281.93628,47.5,13.3
2025-04-09 12:00:00,281.54126,47.5,13.3
2025-04-09 13:00:00,281.2744,47.5,13.3
2025-04-09 14:00:00,281.0432,47.5,13.3
2025-04-09 15:00:00,280.69385,47.5,13.3
2025-04-09 16:00:00,279.8628,47.5,13.3
2025-04-09 17:00:00,278.71948,47.5,13.3
2025-04-09 18:00:00,277.83105,47.5,13.3
2025-04-09 19:00:00,277.48706,47.5,13.3
2025-04-09 20:00:00,276.52808,47.5,13.3
2025-04-09 21:00:00,275.98413,47.5,13.3
2025-04-09 22:00:00,275.0774,47.5,13.3
2025-04-09 23:00:00,274.49805,47.5,13.3
2025-04-10 00:00:00,274.29395,47.5,13.3
2025-04-10 01:00:00,274.2776,47.5,13.3
2025-04-10 02:00:00,274.34644,47.5,13.3
2025-04-10 03:00:00,274.20386,47.5,13.3
2025-04-10 04:00:00,274.41113,47.5,13.3
2025-04-10 05:00:00,274.8811,47.5,13.3
2025-04-10 06:00:00,275.94995,47.5,13.3
2025-04-10 07:00:00,276.73877,47.5,13.3
2025-04-10 08:00:00,277.73438,47.5,13.3
2025-04-10 09:00:00,278.77417,47.5,13.3
2025-04-10 10:00:00,280.1765,47.5,13.3
2025-04-10 11:00:00,281.03394,47.5,13.3
2025-04-10 12:00:00,281.71777,47.5,13.3
2025-04-10 13:00:00,282.49927,47.5,13.3
2025-04-10 14:00:00,282.70483,47.5,13.3
2025-04-10 15:00:00,282.46558,47.5,13.3
2025-04-10 16:00:00,281.88135,47.5,13.3
2025-04-10 17:00:00,281.43652,47.5,13.3
2025-04-10 18:00:00,280.2798,47.5,13.3
2025-04-10 19:00:00,278.91797,47.5,13.3
2025-04-10 20:00:00,277.31787,47.5,13.3
2025-04-10 21:00:00,275.92188,47.5,13.3
2025-04-10 22:00:00,274.7683,47.5,13.3
2025-04-10 23:00:00,274.56738,47.5,13.3
2025-04-11 00:00:00,274.60156,47.5,13.3
2025-04-11 01:00:00,274.82104,47.5,13.3
2025-04-11 02:00:00,274.45068,47.5,13.3
2025-04-11 03:00:00,273.9297,47.5,13.3
2025-04-11 04:00:00,273.5337,47.5,13.3
2025-04-11 05:00:00,273.6643,47.5,13.3
2025-04-11 06:00:00,276.35596,47.5,13.3
2025-04-11 07:00:00,280.01465,47.5,13.3
2025-04-11 08:00:00,282.43115,47.5,13.3
2025-04-11 09:00:00,284.3186,47.5,13.3
2025-04-11 10:00:00,286.22217,47.5,13.3
2025-04-11 11:00:00,287.2412,47.5,13.3
2025-04-11 12:00:00,287.90918,47.5,13.3
2025-04-11 13:00:00,288.45264,47.5,13.3
2025-04-11 14:00:00,288.51196,47.5,13.3
2025-04-11 15:00:00,288.02905,47.5,13.3
2025-04-11 16:00:00,286.99072,47.5,13.3
2025-04-11 17:00:00,285.63867,47.5,13.3
2025-04-11 18:00:00,283.24463,47.5,13.3
2025-04-11 19:00:00,282.05908,47.5,13.3
2025-04-11 20:00:00,280.96387,47.5,13.3
2025-04-11 21:00:00,281.43604,47.5,13.3
2025-04-11 22:00:00,282.51685,47.5,13.3
2025-04-11 23:00:00,281.2019,47.5,13.3
2025-04-12 00:00:00,279.1985,47.5,13.3
2025-04-12 01:00:00,278.0703,47.5,13.3
2025-04-12 02:00:00,277.04565,47.5,13.3
2025-04-12 03:00:00,276.49072,47.5,13.3
2025-04-12 04:00:00,276.04004,47.5,13.3
2025-04-12 05:00:00,276.20923,47.5,13.3
2025-04-12 06:00:00,278.27905,47.5,13.3
2025-04-12 07:00:00,282.15527,47.5,13.3
2025-04-12 08:00:00,285.07056,47.5,13.3
2025-04-12 09:00:00,287.3545,47.5,13.3
2025-04-12 10:00:00,289.38452,47.5,13.3
2025-04-12 11:00:00,290.71045,47.5,13.3
2025-04-12 12:00:00,291.62964,47.5,13.3
2025-04-12 13:00:00,292.4131,47.5,13.3
2025-04-12 14:00:00,292.45142,47.5,13.3
2025-04-12 15:00:00,292.37305,47.5,13.3
2025-04-12 16:00:00,291.25464,47.5,13.3
2025-04-12 17:00:00,289.2798,47.5,13.3
2025-04-12 18:00:00,286.2539,47.5,13.3
2025-04-12 19:00:00,284.10742,47.5,13.3
2025-04-12 20:00:00,282.39478,47.5,13.3
2025-04-12 21:00:00,281.30396,47.5,13.3
2025-04-12 22:00:00,280.4773,47.5,13.3
2025-04-12 23:00:00,279.4541,47.5,13.3
2025-04-13 00:00:00,278.4712,47.5,13.3
2025-04-13 01:00:00,278.10864,47.5,13.3
2025-04-13 02:00:00,277.7854,47.5,13.3
2025-04-13 03:00:00,277.94556,47.5,13.3
2025-04-13 04:00:00,277.56055,47.5,13.3
2025-04-13 05:00:00,277.4319,47.5,13.3
2025-04-13 06:00:00,279.19067,47.5,13.3
2025-04-13 07:00:00,281.57178,47.5,13.3
2025-04-13 08:00:00,283.59448,47.5,13.3
2025-04-13 09:00:00,285.05762,47.5,13.3
2025-04-13 10:00:00,286.5901,47.5,13.3
2025-04-13 11:00:00,286.42432,47.5,13.3
2025-04-13 12:00:00,285.72095,47.5,13.3
2025-04-13 13:00:00,286.11792,47.5,13.3
